model,feature_set,horizon,lookback,split_strategy,seed,threshold,long_count,short_count,flat_count,active_signal_rate,active_direction_accuracy,economic_metrics
xgboost,market_full_safe,5,5,chronological_811,42,0.013,47,5,191,0.2139917695473251,0.5,"{""offset_count"": 5, ""mean_cumulative_return_0bp"": -0.01881490253587794, ""median_cumulative_return_0bp"": -0.005414060552984878, ""worst_cumulative_return_0bp"": -0.06171726370448538, ""mean_annualized_return_0bp"": -0.01945222019610633, ""median_annualized_return_0bp"": -0.005568316532552298, ""worst_annualized_return_0bp"": -0.06342349096303934, ""mean_sharpe_0bp"": -0.3265477408296599, ""median_sharpe_0bp"": -0.10621724298767367, ""worst_sharpe_0bp"": -0.9895520935599966, ""mean_sortino_0bp"": -0.21094749981890168, ""median_sortino_0bp"": -0.10483061825255897, ""worst_sortino_0bp"": -0.7461642551569347, ""mean_calmar_0bp"": -0.350312749737142, ""median_calmar_0bp"": -0.1673549054358037, ""worst_calmar_0bp"": -0.950092295088708, ""mean_max_drawdown_0bp"": 0.04281818725697113, ""median_max_drawdown_0bp"": 0.03547671840354771, ""worst_max_drawdown_0bp"": 0.03327250263774473, ""mean_profit_factor_0bp"": 0.7998206149787077, ""median_profit_factor_0bp"": 0.933897094059194, ""worst_profit_factor_0bp"": 0.5025242330404636, ""mean_win_rate_0bp"": 0.10688775510204081, ""median_win_rate_0bp"": 0.12244897959183673, ""worst_win_rate_0bp"": 0.0625, ""mean_average_win_0bp"": 0.010446650208066826, ""median_average_win_0bp"": 0.010532452343166724, ""worst_average_win_0bp"": 0.008344537024767692, ""mean_average_loss_0bp"": -0.01407375845702546, ""median_average_loss_0bp"": -0.01366069897302864, ""worst_average_loss_0bp"": -0.017712773548827436, ""mean_trade_count_0bp"": 48.6, ""median_trade_count_0bp"": 49.0, ""worst_trade_count_0bp"": 48.0, ""mean_turnover_0bp"": 4.6, ""median_turnover_0bp"": 4.0, ""worst_turnover_0bp"": 2.0, ""mean_cumulative_return_2bp"": -0.019726203446325318, ""median_cumulative_return_2bp"": -0.0068102001209064955, ""worst_cumulative_return_2bp"": -0.06209673994681175, ""mean_annualized_return_2bp"": -0.02039590200236474, ""median_annualized_return_2bp"": -0.007004094274552397, ""worst_annualized_return_2bp"": -0.06381309735494145, ""mean_sharpe_2bp"": -0.3469514960186247, ""median_sharpe_2bp"": -0.13881363184574258, ""worst_sharpe_2bp"": -0.9949879292155862, ""mean_sortino_2bp"": -0.22156370643464446, ""median_sortino_2bp"": -0.10985733815210647, ""worst_sortino_2bp"": -0.6933301709379077, ""mean_calmar_2bp"": -0.3745673363874679, ""median_calmar_2bp"": -0.20807084621141322, ""worst_calmar_2bp"": -0.9545420844699813, ""mean_max_drawdown_2bp"": 0.04301360677244039, ""median_max_drawdown_2bp"": 0.03557603347204086, ""worst_max_drawdown_2bp"": 0.03366206463848276, ""mean_profit_factor_2bp"": 0.786829596027207, ""median_profit_factor_2bp"": 0.9148955098160774, ""worst_profit_factor_2bp"": 0.500908261991224, ""mean_win_rate_2bp"": 0.10688775510204081, ""median_win_rate_2bp"": 0.12244897959183673, ""worst_win_rate_2bp"": 0.0625, ""mean_average_win_2bp"": 0.010406650208066828, ""median_average_win_2bp"": 0.010482452343166722, ""worst_average_win_2bp"": 0.008294537024767693, ""mean_average_loss_2bp"": -0.007663637311737297, ""median_average_loss_2bp"": -0.006331635880547949, ""worst_average_loss_2bp"": -0.01382104609353245, ""mean_trade_count_2bp"": 48.6, ""median_trade_count_2bp"": 49.0, ""worst_trade_count_2bp"": 48.0, ""mean_turnover_2bp"": 4.6, ""median_turnover_2bp"": 4.0, ""worst_turnover_2bp"": 2.0, ""mean_cumulative_return_5bp"": -0.021091518382856188, ""median_cumulative_return_5bp"": -0.008900997656258403, ""worst_cumulative_return_5bp"": -0.0626657384911532, ""mean_annualized_return_5bp"": -0.021809669129051155, ""median_annualized_return_5bp"": -0.009154144341834147, ""worst_annualized_return_5bp"": -0.0643972769222233, ""mean_sharpe_5bp"": -0.37746125495944677, ""median_sharpe_5bp"": -0.18739472407342114, ""worst_sharpe_5bp"": -1.0031058866898175, ""mean_sortino_5bp"": -0.24379563747606353, ""median_sortino_5bp"": -0.14880909651559762, ""worst_sortino_5bp"": -0.700908950197235, ""mean_calmar_5bp"": -0.41029164588527484, ""median_calmar_5bp"": -0.2673040468871045, ""worst_calmar_5bp"": -0.9611891838940653, ""mean_max_drawdown_5bp"": 0.043306669867186495, ""median_max_drawdown_5bp"": 0.035725006074780574, ""worst_max_drawdown_5bp"": 0.034183290753961315, ""mean_profit_factor_5bp"": 0.7679759483642009, ""median_profit_factor_5bp"": 0.8875923331435882, ""worst_profit_factor_5bp"": 0.49850369871220424, ""mean_win_rate_5bp"": 0.10688775510204081, ""median_win_rate_5bp"": 0.12244897959183673, ""worst_win_rate_5bp"": 0.0625, ""mean_average_win_5bp"": 0.010346650208066827, ""median_average_win_5bp"": 0.010407452343166724, ""worst_average_win_5bp"": 0.008219537024767692, ""mean_average_loss_5bp"": -0.007770458407308392, ""median_average_loss_5bp"": -0.006425385880547949, ""worst_average_loss_5bp"": -0.013887712760199115, ""mean_trade_count_5bp"": 48.6, ""median_trade_count_5bp"": 49.0, ""worst_trade_count_5bp"": 48.0, ""mean_turnover_5bp"": 4.6, ""median_turnover_5bp"": 4.0, ""worst_turnover_5bp"": 2.0, ""mean_cumulative_return_10bp"": -0.023362686465703563, ""median_cumulative_return_10bp"": -0.012376580277232319, ""worst_cumulative_return_10bp"": -0.06361349407462713, ""mean_annualized_return_10bp"": -0.024161273888436273, ""median_annualized_return_10bp"": -0.012727936976370313, ""worst_annualized_return_10bp"": -0.06537029636471203, ""mean_sharpe_10bp"": -0.42803794738634454, ""median_sharpe_10bp"": -0.26749959372926824, ""worst_sharpe_10bp"": -1.0165399177104275, ""mean_sortino_10bp"": -0.28138861695506956, ""median_sortino_10bp"": -0.21365662567679408, ""worst_sortino_10bp"": -0.7135258108977125, ""mean_calmar_10bp"": -0.4681565266276344, ""median_calmar_10bp"": -0.3613926583913422, ""worst_calmar_10bp"": -0.9721946575299533, ""mean_max_drawdown_10bp"": 0.04379493193193871, ""median_max_drawdown_10bp"": 0.035973293746013435, ""worst_max_drawdown_10bp"": 0.034912326584394804, ""mean_profit_factor_10bp"": 0.7381411221450449, ""median_profit_factor_10bp"": 0.8450266771785352, ""worst_profit_factor_10bp"": 0.49454698775090494, ""mean_win_rate_10bp"": 0.1028061224489796, ""median_win_rate_10bp"": 0.10204081632653061, ""worst_win_rate_10bp"": 0.0625, ""mean_average_win_10bp"": 0.010660162619267926, ""median_average_win_10bp"": 0.010464739228107386, ""worst_average_win_10bp"": 0.008094537024767692, ""mean_average_loss_10bp"": -0.007848221303684073, ""median_average_loss_10bp"": -0.006581635880547949, ""worst_average_loss_10bp"": -0.013998823871310228, ""mean_trade_count_10bp"": 48.6, ""median_trade_count_10bp"": 49.0, ""worst_trade_count_10bp"": 48.0, ""mean_turnover_10bp"": 4.6, ""median_turnover_10bp"": 4.0, ""worst_turnover_10bp"": 2.0}"
xgboost,market_full_safe,5,5,chronological_811,2024,0.013,62,2,179,0.26337448559670784,0.53125,"{""offset_count"": 5, ""mean_cumulative_return_0bp"": -0.008956111996629046, ""median_cumulative_return_0bp"": -0.009713655674977839, ""worst_cumulative_return_0bp"": -0.03284398701357005, ""mean_annualized_return_0bp"": -0.009412332634652354, ""median_annualized_return_0bp"": -0.00998979787000176, ""worst_annualized_return_0bp"": -0.03445757044942299, ""mean_sharpe_0bp"": -0.1574418083241089, ""median_sharpe_0bp"": -0.12304070809033772, ""worst_sharpe_0bp"": -0.6382772269787795, ""mean_sortino_0bp"": -0.09677937916142057, ""median_sortino_0bp"": -0.08171525541711201, ""worst_sortino_0bp"": -0.3770854779990109, ""mean_calmar_0bp"": -0.2257821235920725, ""median_calmar_0bp"": -0.1668461014047046, ""worst_calmar_0bp"": -0.7634716589774105, ""mean_max_drawdown_0bp"": 0.046176620261717115, ""median_max_drawdown_0bp"": 0.045132743362831906, ""worst_max_drawdown_0bp"": 0.027560863573725225, ""mean_profit_factor_0bp"": 0.9101725913369464, ""median_profit_factor_0bp"": 0.9221614538572719, ""worst_profit_factor_0bp"": 0.6220712288827897, ""mean_win_rate_0bp"": 0.13988095238095238, ""median_win_rate_0bp"": 0.14583333333333334, ""worst_win_rate_0bp"": 0.10204081632653061, ""mean_average_win_0bp"": 0.011092751161494812, ""median_average_win_0bp"": 0.01068872155648748, ""worst_average_win_0bp"": 0.007980963868175817, ""mean_average_loss_0bp"": -0.014121407084397219, ""median_average_loss_0bp"": -0.01212146676062263, ""worst_average_loss_0bp"": -0.019892220267040205, ""mean_trade_count_0bp"": 48.6, ""median_trade_count_0bp"": 49.0, ""worst_trade_count_0bp"": 48.0, ""mean_turnover_0bp"": 4.0, ""median_turnover_0bp"": 4.0, ""worst_turnover_0bp"": 3.0, ""mean_cumulative_return_2bp"": -0.009748903285324318, ""median_cumulative_return_2bp"": -0.010604200848436829, ""worst_cumulative_return_2bp"": -0.03361761649049422, ""mean_annualized_return_2bp"": -0.010234478218936504, ""median_annualized_return_2bp"": -0.010905519999131363, ""worst_annualized_return_2bp"": -0.03526850993588704, ""mean_sharpe_2bp"": -0.1728625736208027, ""median_sharpe_2bp"": -0.13736425511833725, ""worst_sharpe_2bp"": -0.6542896536931503, ""mean_sortino_2bp"": -0.11287050241077257, ""median_sortino_2bp"": -0.08777678489432228, ""worst_sortino_2bp"": -0.42353058961662887, ""mean_calmar_2bp"": -0.24377927853018724, ""median_calmar_2bp"": -0.18127920211850243, ""worst_calmar_2bp"": -0.7814395338735767, ""mean_max_drawdown_2bp"": 0.04638915371765551, ""median_max_drawdown_2bp"": 0.045132743362831795, ""worst_max_drawdown_2bp"": 0.027755880619007467, ""mean_profit_factor_2bp"": 0.9008336747039817, ""median_profit_factor_2bp"": 0.9135472957955157, ""worst_profit_factor_2bp"": 0.6153627333417081, ""mean_win_rate_2bp"": 0.13988095238095238, ""median_win_rate_2bp"": 0.14583333333333334, ""worst_win_rate_2bp"": 0.10204081632653061, ""mean_average_win_2bp"": 0.01106137020911386, ""median_average_win_2bp"": 0.010668721556487478, ""worst_average_win_2bp"": 0.007952392439604387, ""mean_average_loss_2bp"": -0.00861705882097965, ""median_average_loss_2bp"": -0.00776820612039622, ""worst_average_loss_2bp"": -0.01110678903724456, ""mean_trade_count_2bp"": 48.6, ""median_trade_count_2bp"": 49.0, ""worst_trade_count_2bp"": 48.0, ""mean_turnover_2bp"": 4.0, ""median_turnover_2bp"": 4.0, ""worst_turnover_2bp"": 3.0, ""mean_cumulative_return_5bp"": -0.010937027393943666, ""median_cumulative_return_5bp"": -0.011938683902930625, ""worst_cumulative_return_5bp"": -0.03477704544838456, ""mean_annualized_return_5bp"": -0.011466546034115278, ""median_annualized_return_5bp"": -0.012277686662553133, ""worst_annualized_return_5bp"": -0.03648379416206571, ""mean_sharpe_5bp"": -0.19594535256883772, ""median_sharpe_5bp"": -0.1588519210299031, ""worst_sharpe_5bp"": -0.6782837963360513, ""mean_sortino_5bp"": -0.1295390695355115, ""median_sortino_5bp"": -0.10173331893699958, ""worst_sortino_5bp"": -0.4404352215491137, ""mean_calmar_5bp"": -0.27032532603097115, ""median_calmar_5bp"": -0.2026517907429813, ""worst_calmar_5bp"": -0.8083664196693001, ""mean_max_drawdown_5bp"": 0.046707851799697254, ""median_max_drawdown_5bp"": 0.045132743362831795, ""worst_max_drawdown_5bp"": 0.028048369518339666, ""mean_profit_factor_5bp"": 0.8871007192557826, ""median_profit_factor_5bp"": 0.900786433737527, ""worst_profit_factor_5bp"": 0.6054747910519606, ""mean_win_rate_5bp"": 0.13988095238095238, ""median_win_rate_5bp"": 0.14583333333333334, ""worst_win_rate_5bp"": 0.10204081632653061, ""mean_average_win_5bp"": 0.011014298780542432, ""median_average_win_5bp"": 0.01063872155648748, ""worst_average_win_5bp"": 0.007909535296747245, ""mean_average_loss_5bp"": -0.008706202760373588, ""median_average_loss_5bp"": -0.007850024302214402, ""worst_average_loss_5bp"": -0.011190122370577892, ""mean_trade_count_5bp"": 48.6, ""median_trade_count_5bp"": 49.0, ""worst_trade_count_5bp"": 48.0, ""mean_turnover_5bp"": 4.0, ""median_turnover_5bp"": 4.0, ""worst_turnover_5bp"": 3.0, ""mean_cumulative_return_10bp"": -0.012914403016501397, ""median_cumulative_return_10bp"": -0.014159267260621333, ""worst_cumulative_return_10bp"": -0.03670672239849837, ""mean_annualized_return_10bp"": -0.01351692761458061, ""median_annualized_return_10bp"": -0.014560858252225195, ""worst_annualized_return_10bp"": -0.03850627106239857, ""mean_sharpe_10bp"": -0.2342786163918717, ""median_sharpe_10bp"": -0.19466435083390082, ""worst_sharpe_10bp"": -0.7181983629257892, ""mean_sortino_10bp"": -0.15745938302325413, ""median_sortino_10bp"": -0.12513718371968202, ""worst_sortino_10bp"": -0.46881961819086015, ""mean_calmar_10bp"": -0.31343232551918676, ""median_calmar_10bp"": -0.23755147748631475, ""worst_calmar_10bp"": -0.8531781627551067, ""mean_max_drawdown_10bp"": 0.047238743105877945, ""median_max_drawdown_10bp"": 0.045132743362831795, ""worst_max_drawdown_10bp"": 0.028535753234316896, ""mean_profit_factor_10bp"": 0.8649161969833121, ""median_profit_factor_10bp"": 0.8799355110392456, ""worst_profit_factor_10bp"": 0.5894451052073111, ""mean_win_rate_10bp"": 0.13988095238095238, ""median_win_rate_10bp"": 0.14583333333333334, ""worst_win_rate_10bp"": 0.10204081632653061, ""mean_average_win_10bp"": 0.01093584639959005, ""median_average_win_10bp"": 0.01058872155648748, ""worst_average_win_10bp"": 0.007838106725318674, ""mean_average_loss_10bp"": -0.008854775992696821, ""median_average_loss_10bp"": -0.007986387938578038, ""worst_average_loss_10bp"": -0.011329011259466781, ""mean_trade_count_10bp"": 48.6, ""median_trade_count_10bp"": 49.0, ""worst_trade_count_10bp"": 48.0, ""mean_turnover_10bp"": 4.0, ""median_turnover_10bp"": 4.0, ""worst_turnover_10bp"": 3.0}"
xgboost,market_full_safe,5,5,chronological_811,3407,0.013,73,2,168,0.30864197530864196,0.5466666666666666,"{""offset_count"": 5, ""mean_cumulative_return_0bp"": 0.012562347712522449, ""median_cumulative_return_0bp"": 0.012930500948768131, ""worst_cumulative_return_0bp"": -0.012287385373340065, ""mean_annualized_return_0bp"": 0.013207040551777304, ""median_annualized_return_0bp"": 0.013581397081095403, ""worst_annualized_return_0bp"": -0.012636226166920284, ""mean_sharpe_0bp"": 0.22768951073415175, ""median_sharpe_0bp"": 0.2432656612182979, ""worst_sharpe_0bp"": -0.15652626344731452, ""mean_sortino_0bp"": 0.237867834446517, ""median_sortino_0bp"": 0.17736689111584902, ""worst_sortino_0bp"": -0.11748314185806055, ""mean_calmar_0bp"": 0.34002235225077315, ""median_calmar_0bp"": 0.30092115101250566, ""worst_calmar_0bp"": -0.17481404911905085, ""mean_max_drawdown_0bp"": 0.04989645147438537, ""median_max_drawdown_0bp"": 0.045132743362831906, ""worst_max_drawdown_0bp"": 0.039144287664998, ""mean_profit_factor_0bp"": 1.1921144957839451, ""median_profit_factor_0bp"": 1.1622220242207073, ""worst_profit_factor_0bp"": 0.9094709869140307, ""mean_win_rate_0bp"": 0.16887755102040816, ""median_win_rate_0bp"": 0.1836734693877551, ""worst_win_rate_0bp"": 0.10204081632653061, ""mean_average_win_0bp"": 0.012454801069770632, ""median_average_win_0bp"": 0.011883780569136082, ""worst_average_win_0bp"": 0.011384648603776562, ""mean_average_loss_0bp"": -0.013154889587575417, ""median_average_loss_0bp"": -0.011037508606906943, ""worst_average_loss_0bp"": -0.018776819878124462, ""mean_trade_count_0bp"": 48.6, ""median_trade_count_0bp"": 49.0, ""worst_trade_count_0bp"": 48.0, ""mean_turnover_0bp"": 3.6, ""median_turnover_0bp"": 3.0, ""worst_turnover_0bp"": 2.5, ""mean_cumulative_return_2bp"": 0.011830179246923467, ""median_cumulative_return_2bp"": 0.012321635197168002, ""worst_cumulative_return_2bp"": -0.012782055368374734, ""mean_annualized_return_2bp"": 0.012445721805262443, ""median_annualized_return_2bp"": 0.012941686845249878, ""worst_annualized_return_2bp"": -0.013144846251355702, ""mean_sharpe_2bp"": 0.2154288480428291, ""median_sharpe_2bp"": 0.2332817849251521, ""worst_sharpe_2bp"": -0.16417157716691905, ""mean_sortino_2bp"": 0.22582538217657286, ""median_sortino_2bp"": 0.18317150122849005, ""worst_sortino_2bp"": -0.11300301142699236, ""mean_calmar_2bp"": 0.3233265148141984, ""median_calmar_2bp"": 0.2867471791202428, ""worst_calmar_2bp"": -0.18161047694190624, ""mean_max_drawdown_2bp"": 0.04993528088858066, ""median_max_drawdown_2bp"": 0.045132743362831795, ""worst_max_drawdown_2bp"": 0.039144287664998, ""mean_profit_factor_2bp"": 1.1814150508670496, ""median_profit_factor_2bp"": 1.1545387912442793, ""worst_profit_factor_2bp"": 0.9052851029894384, ""mean_win_rate_2bp"": 0.16887755102040816, ""median_win_rate_2bp"": 0.1836734693877551, ""worst_win_rate_2bp"": 0.10204081632653061, ""mean_average_win_2bp"": 0.012425189958659521, ""median_average_win_2bp"": 0.01184378056913608, ""worst_average_win_2bp"": 0.01136242638155434, ""mean_average_loss_2bp"": -0.008952319990056346, ""median_average_loss_2bp"": -0.007842632979710537, ""worst_average_loss_2bp"": -0.014120114908593346, ""mean_trade_count_2bp"": 48.6, ""median_trade_count_2bp"": 49.0, ""worst_trade_count_2bp"": 48.0, ""mean_turnover_2bp"": 3.6, ""median_turnover_2bp"": 3.0, ""worst_turnover_2bp"": 2.5, ""mean_cumulative_return_5bp"": 0.01073286876400279, ""median_cumulative_return_5bp"": 0.011408908436900012, ""worst_cumulative_return_5bp"": -0.013523688748427798, ""mean_annualized_return_5bp"": 0.011304771581232952, ""median_annualized_return_5bp"": 0.011982758366497537, ""worst_annualized_return_5bp"": -0.013907380642633305, ""mean_sharpe_5bp"": 0.19701266505348092, ""median_sharpe_5bp"": 0.21831452777621171, ""worst_sharpe_5bp"": -0.17563117592092062, ""mean_sortino_5bp"": 0.21024399391645043, ""median_sortino_5bp"": 0.17194440024488747, ""worst_sortino_5bp"": -0.12110519310989326, ""mean_calmar_5bp"": 0.29833740199564385, ""median_calmar_5bp"": 0.2655003324341615, ""worst_calmar_5bp"": -0.19176609159871752, ""mean_max_drawdown_5bp"": 0.04999352500987371, ""median_max_drawdown_5bp"": 0.045132743362831795, ""worst_max_drawdown_5bp"": 0.03914428766499811, ""mean_profit_factor_5bp"": 1.1656658453302742, ""median_profit_factor_5bp"": 1.1431387455280873, ""worst_profit_factor_5bp"": 0.8990477997305786, ""mean_win_rate_5bp"": 0.16887755102040816, ""median_win_rate_5bp"": 0.1836734693877551, ""worst_win_rate_5bp"": 0.10204081632653061, ""mean_average_win_5bp"": 0.012380773291992855, ""median_average_win_5bp"": 0.011783780569136083, ""worst_average_win_5bp"": 0.011329093048221007, ""mean_average_loss_5bp"": -0.009021933626419983, ""median_average_loss_5bp"": -0.007910814797892353, ""worst_average_loss_5bp"": -0.014176364908593347, ""mean_trade_count_5bp"": 48.6, ""median_trade_count_5bp"": 49.0, ""worst_trade_count_5bp"": 48.0, ""mean_turnover_5bp"": 3.6, ""median_turnover_5bp"": 3.0, ""worst_turnover_5bp"": 2.5, ""mean_cumulative_return_10bp"": 0.008906527755878812, ""median_cumulative_return_10bp"": 0.009889221130231496, ""worst_cumulative_return_10bp"": -0.014758753911494393, ""mean_annualized_return_10bp"": 0.009405925715234131, ""median_annualized_return_10bp"": 0.010386241349213954, ""worst_annualized_return_10bp"": -0.015177216554116746, ""mean_sharpe_10bp"": 0.16625771562296723, ""median_sharpe_10bp"": 0.19339531762180948, ""worst_sharpe_10bp"": -0.19470621732507426, ""mean_sortino_10bp"": 0.18405926791671207, ""median_sortino_10bp"": 0.15309479907479567, ""worst_sortino_10bp"": -0.13465379411612252, ""mean_calmar_10bp"": 0.25683364100558553, ""median_calmar_10bp"": 0.23012652401199576, ""worst_calmar_10bp"": -0.20858873458762395, ""mean_max_drawdown_10bp"": 0.05009059854536191, ""median_max_drawdown_10bp"": 0.045132743362831795, ""worst_max_drawdown_10bp"": 0.039144287664998, ""mean_profit_factor_10bp"": 1.1401838802193283, ""median_profit_factor_10bp"": 1.1244643484854173, ""worst_profit_factor_10bp"": 0.8887615664265742, ""mean_win_rate_10bp"": 0.16887755102040816, ""median_win_rate_10bp"": 0.1836734693877551, ""worst_win_rate_10bp"": 0.10204081632653061, ""mean_average_win_10bp"": 0.012306745514215078, ""median_average_win_10bp"": 0.011683780569136082, ""worst_average_win_10bp"": 0.011273537492665452, ""mean_average_loss_10bp"": -0.009137956353692711, ""median_average_loss_10bp"": -0.008024451161528718, ""worst_average_loss_10bp"": -0.014270114908593347, ""mean_trade_count_10bp"": 48.6, ""median_trade_count_10bp"": 49.0, ""worst_trade_count_10bp"": 48.0, ""mean_turnover_10bp"": 3.6, ""median_turnover_10bp"": 3.0, ""worst_turnover_10bp"": 2.5}"
