month,is_complete_period,available_at,source_status,strict_backtest_eligible,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032
2021-03-01,True,,legacy_unknown_provenance,False,0.16267289,-0.21269748,0.26593378,-0.014400967,0.001839566,0.012818687,-0.07001585,-0.24803354,0.039752476,-0.06153891,-0.15275636,-0.073571704,0.06131723,0.052482504,-0.12815738,-0.003724201,0.122280166,-0.08339439,-0.05377772,-0.02067999,0.07277199,-0.04030916,0.000342007,0.11257175,0.012020453,0.013826619,-0.01093297,0.053538077,0.05538128,-0.021103052,-0.038495757,0.003352743
2021-04-01,True,,legacy_unknown_provenance,False,-0.29353663,0.064150095,0.010907082,-0.036472455,0.17483214,-0.088896714,-0.033705715,-0.10370307,-0.07915371,0.053141315,-0.19211185,-0.002099605,-0.091352925,-0.13562456,0.03896734,0.09784058,0.07718261,0.056045406,0.07789906,0.009277678,0.04026267,-0.10722725,0.015790015,0.027629374,0.006034907,0.068784975,-0.018627021,-0.021422423,-0.05151997,0.006869167,0.054871168,0.029517122
2021-05-01,True,,legacy_unknown_provenance,False,0.031609233,-0.030343227,-0.028512157,-0.09569675,0.044278454,0.13772802,0.119382806,0.20971927,-0.07106144,-0.056015573,0.09091153,0.0725743,0.27609262,-0.13602936,-0.285422,0.10178787,0.114858,-0.001948278,0.027597567,-0.20172086,0.059265826,0.00747498,-0.01317914,0.026517559,-0.0400498,0.023860527,-0.13755722,-0.06472884,-0.032051384,0.014703461,0.06892954,0.016297873
2021-06-01,True,,legacy_unknown_provenance,False,0.11182076,-0.1944389,0.38063046,-0.09369955,0.047143146,0.027779663,-0.1499901,-0.16204555,-0.058846783,-0.19069956,0.05133289,-0.008844083,-0.03466993,-0.07260364,0.049798947,0.13666712,-0.05910423,-0.08227758,0.05203688,-0.013860966,0.00797902,-0.053454626,-0.019247437,0.034969386,0.08568922,0.06394562,0.015973782,0.067973316,-0.011031683,0.084400475,0.014881782,-0.036109578
2021-07-01,True,,legacy_unknown_provenance,False,-0.24739598,-0.022559363,-0.012517703,-0.07963771,0.021267032,-0.11955895,-0.18281977,0.12963235,0.042777408,-0.08477611,-0.13709429,0.032363474,0.06579649,-0.090960726,0.1052551,0.077100284,0.1293919,-0.117537506,0.03866445,0.002467333,0.014056337,-0.13854064,0.015830025,-0.039966814,0.02181874,0.06510685,0.048972994,0.024229495,-0.052326247,0.007073805,0.009360675,-0.015511031
2021-08-01,True,,legacy_unknown_provenance,False,0.24075133,0.29596928,-0.0692088,-0.104237266,-0.12418129,-0.14981492,-0.073452905,0.09106803,0.19526908,0.055027355,-0.1550236,-0.019786531,-0.056305885,-0.06664435,-0.060416453,0.0718912,0.059436206,-0.071183115,0.21128269,-0.001864568,0.17873259,0.055862047,-0.084777884,0.0143878,-0.013798913,-0.07258096,0.006263097,-0.04359814,0.0428335,-0.08706765,0.032474533,0.047280543
2021-09-01,True,,legacy_unknown_provenance,False,0.107281104,0.15135556,0.02465457,0.000624727,0.05118057,-0.18553051,-0.003517753,0.007585951,-0.055378906,0.076896176,0.25278544,0.03784976,0.0844383,-0.08539926,-0.19368008,-0.011214766,0.10150422,0.15685791,0.031761248,0.036133923,0.011750977,-0.09019407,-0.27112052,0.013663473,0.016961575,0.10459634,0.055314165,-0.002308886,-0.059122685,0.003978129,-0.08611068,-0.046772305
2021-10-01,True,,legacy_unknown_provenance,False,0.113049924,-0.21347669,0.30068603,-0.011759298,-0.025780892,-0.20045051,-0.027661165,-0.18864147,-0.033062823,0.06541632,0.11954617,0.058217764,-0.002397216,0.038995422,0.020416033,0.102870874,-0.077273436,-0.026354996,-0.014821889,-0.031637534,0.08573362,-0.04137281,0.092122205,0.044361044,-0.12737863,0.005862707,-0.045592222,0.009385976,-0.029550916,-0.032522008,-0.021843348,0.033150658
2021-11-01,True,,legacy_unknown_provenance,False,0.000243047,-0.012419633,-0.08707007,-0.04529024,-0.19958292,-0.026464159,0.20473213,-0.04030344,-0.03402319,-0.036194906,0.13472481,-0.11136115,0.04848268,-0.24720588,-0.06724035,-0.001257746,0.117651075,0.060382403,0.06334246,-0.12317137,0.11956292,-0.013852687,0.13651273,-0.023454761,0.039030485,0.046171326,-0.005334728,-0.002302814,-0.004738165,-0.014673218,0.09654827,0.059861317
2021-12-01,True,,legacy_unknown_provenance,False,0.03096202,0.172607,0.008275936,0.001458374,-0.15981011,-0.049440306,0.018624242,0.23827156,-0.25680733,-0.047017768,-0.12561883,-0.12761137,0.000529029,0.02751902,-0.086428225,-0.031907286,0.014673286,0.088121735,0.037493605,-0.030812504,0.000880927,-0.055209003,0.04617819,0.08102875,-0.019969385,0.025951445,-0.036650106,0.014481127,-0.07437054,0.020418035,0.033244513,-0.024967248
2022-01-01,True,,legacy_unknown_provenance,False,0.16663875,-0.38450605,-0.19069433,-0.14478213,-0.05839888,-0.09458363,0.016338522,0.045763284,0.004970535,-0.06284972,-0.055969246,-0.13080995,-0.077446766,-0.06432464,0.041178588,0.17502983,0.022389038,-0.021444622,0.029798439,0.005813624,-0.016905604,-0.04792166,-0.058938514,-0.04072374,-0.10757053,0.03222887,-0.052174527,0.034691993,-0.019239925,-0.003513645,-0.02001192,-0.12187737
2022-02-01,True,,legacy_unknown_provenance,False,0.1553722,-0.1987175,-0.31942627,-0.19551988,-0.060652368,0.08929756,0.003499717,-0.023080599,-0.025528857,-0.017833292,-0.045539867,0.05579713,0.121931076,0.055481713,-0.016423361,0.13379201,-0.09063765,0.07718648,0.05034863,0.19032001,0.016993118,0.12165793,-0.02009175,0.001960225,0.027543068,0.0441381,0.0513496,0.054257426,-0.011867045,0.015415628,-0.058144797,-0.035702627
2022-03-01,True,,legacy_unknown_provenance,False,0.1553506,-0.12691273,-0.10017199,0.19387388,0.12232501,-0.030618334,-0.214407,-0.1455865,-0.072314486,-0.048896864,-0.14449026,-0.0771309,0.1942353,-0.025503848,0.003760775,-0.023744198,0.02537786,-0.032417163,-0.001041487,0.07104845,0.055097822,0.030456223,0.005619051,0.029842969,-0.0180209,0.050528806,0.027560482,0.021482237,0.07012626,0.07747946,0.031260915,-0.110422514
2022-04-01,True,,legacy_unknown_provenance,False,-0.20207566,0.18662973,-0.08628065,0.23431695,0.15740314,0.042978894,-0.016975261,-0.04584154,-0.07390845,0.081766725,-0.15510584,0.041116312,-0.024674911,-0.010562903,0.050133448,0.06835129,-0.01639206,0.14118992,0.026958434,0.05849165,0.11525049,-0.037824795,0.03515879,0.035359144,0.025805037,0.014083343,-0.008703925,-0.006111231,-0.024672223,0.04796196,0.090970024,-0.048059504
2022-05-01,True,,legacy_unknown_provenance,False,0.04726971,-0.23506595,-0.03184147,-0.13758372,0.23764393,0.03774802,-0.09153458,0.059609376,-0.08590496,0.07923423,0.0332159,-0.15064274,0.229071,-0.117015764,0.06609939,0.08762505,-0.028616304,-0.009008437,-0.033683855,-0.05886166,-0.020128623,0.06826855,0.021105878,0.059806515,0.027116494,-0.114814185,-0.03944322,-0.062296513,-0.050688494,-0.05362333,0.0441006,-0.013702756
2022-06-01,True,,legacy_unknown_provenance,False,0.25125617,0.39655197,-0.06822237,-0.24919836,0.097400054,0.046481755,-0.09075757,0.042329703,-0.005144659,-0.16204908,0.11076154,-0.12779498,-0.073500395,0.031251293,-0.017727563,0.08683651,-0.06713845,0.06593871,-0.006863437,0.028347846,-0.002425451,-0.010233529,-0.042641312,-0.008501144,0.05222568,0.09222832,-0.009511771,0.027619567,-0.001277084,-0.014134321,0.12839825,-0.04785782
2022-07-01,True,,legacy_unknown_provenance,False,0.143943,-0.054001216,-0.060605954,-0.18040213,0.033027347,-0.15562284,-0.19425552,0.19015053,-0.019649485,-0.021539038,-0.09890042,0.18497579,0.13224421,0.021349957,0.13469557,0.045213398,0.12457343,0.09337947,-0.001033074,0.083964534,0.14618342,0.11186124,0.035647154,-0.052064408,-0.030029733,0.093198344,0.020589769,-0.077684,0.053538423,0.074598595,-0.032422226,-0.05798793
2022-08-01,True,,legacy_unknown_provenance,False,0.24278504,0.22562055,-0.006958457,-0.10805483,-0.056291133,0.051441733,-0.21245588,0.15266174,-0.014196442,-0.021308986,-0.13867873,-0.058232337,0.11720622,-0.007174493,-0.08028947,0.08599449,-0.023265582,0.10671757,-0.0294252,-0.109704636,0.118891634,-0.010810353,0.038777508,-0.1222797,0.117938906,-0.09547867,-0.09299809,0.07627906,0.27487808,-0.0714054,-0.05447206,-0.061227124
2022-09-01,True,,legacy_unknown_provenance,False,0.21197177,0.3227012,-0.07845516,-0.074567646,-0.06676821,-0.2476024,-0.002300319,0.004991774,0.092694394,0.10997953,0.101005875,-0.03353013,-0.023982408,0.09923982,0.092721745,0.077648886,0.00811918,-0.027806675,0.18179591,0.13432474,-0.05878708,-0.031637657,-0.086917326,0.01739294,0.016955713,-0.03361536,0.014868763,-0.057546627,0.07565008,-0.14119178,0.093322694,-0.10264716
2022-10-01,True,,legacy_unknown_provenance,False,0.024776313,-0.14422949,-0.114613436,-0.1007796,-0.025655046,-0.263138,-0.059074797,-0.075435,-0.12210915,0.121473156,0.15315421,0.09131439,0.16400914,0.054623034,0.06506127,0.08454026,-0.10937914,0.08874156,-0.027735978,0.058516532,0.05218778,0.14567807,0.1047181,0.10732667,-0.09473029,0.03282733,-0.034316976,-0.002759634,0.04321104,0.043363906,-0.013662308,0.001528354
2022-11-01,True,,legacy_unknown_provenance,False,0.201111,-0.3598855,-0.23436742,-0.15659918,-0.09413444,-0.044077728,0.0389553,0.017088994,-0.02269991,-0.046306808,0.07856797,-0.009570669,-0.015222495,-0.10748145,0.03036319,0.15232256,0.058857292,0.20452316,-0.0565217,0.17322098,-0.04636383,0.19298305,0.09260057,0.03750481,0.107205145,-0.17268549,0.024805764,-0.06425107,0.037731733,0.043673065,-0.04177724,0.049881484
2022-12-01,True,,legacy_unknown_provenance,False,0.25185472,0.049708873,-0.009374014,0.2485173,-0.019863587,0.014406249,-0.09401922,0.1979326,-0.23443194,-0.032057773,-0.22137345,-0.0667122,0.14029895,0.007750368,0.11109114,0.00794374,-0.07452571,0.07773204,-0.02744655,-0.008856867,-0.14231947,-0.008362224,-0.066690065,0.03985879,0.071173914,-0.07258129,0.057292115,-0.022971958,0.00869484,0.017913487,0.024566084,0.024966799
2023-01-01,True,,legacy_unknown_provenance,False,-0.34449482,0.08678602,-0.106412604,-0.018881667,-0.12393683,0.026703626,0.081869446,-0.11669652,0.09028418,-0.019892527,-0.034910563,-0.15837191,0.06764234,-0.017952763,0.13440908,-0.009086945,-0.04628305,-0.04535645,0.010881786,0.025596963,0.030379312,0.03823842,-0.035947863,0.04847574,0.07870426,-0.002361596,0.10122665,0.016026756,0.005419705,0.002107588,-0.00059546,-0.0336975
2023-02-01,True,,legacy_unknown_provenance,False,0.115527906,0.12497832,-0.16926683,-0.11069542,-0.17113371,0.030522851,0.16500817,-0.12313469,-0.047352936,-0.007168474,-0.034542207,-0.18253778,0.2291174,0.02529345,0.007023094,-0.08943501,0.03826197,0.058137912,0.08137289,-0.0921821,0.08249835,-0.056531563,0.11423022,-0.102819696,-0.033996418,-0.08241006,0.1378181,0.019778797,-0.14701606,-0.02895608,0.031833034,-0.036651675
2023-03-01,True,,legacy_unknown_provenance,False,0.064085625,-0.209993,-0.17507516,-0.080120586,-0.04687277,-0.1678114,0.026998648,-0.21417888,0.123950794,-0.08725525,-0.041219633,-0.14288297,0.084318675,0.15924573,0.04268817,-0.07152675,0.046876036,-0.039544478,-0.10452906,-0.02166175,0.012170082,0.026659377,-0.07312253,-0.050013818,-0.053784948,0.07065468,-0.0927869,-0.077794716,0.0135612,0.050076537,0.08241543,0.098939985
2023-04-01,True,,legacy_unknown_provenance,False,-0.39795905,0.15599293,-0.12920085,-0.003371756,0.05287266,0.030809209,0.18251704,-0.15630174,0.06253307,-0.0088716,-0.07468916,-0.003209112,-0.061063323,0.032240972,0.03468371,0.04053316,-0.007800692,0.08274041,-0.0385792,0.04169367,0.04805447,0.023317914,-0.025213439,0.037647326,0.07362519,-0.005011674,0.04205726,0.009728375,-0.026567683,-0.03197599,0.06704775,0.037400745
2023-05-01,True,,legacy_unknown_provenance,False,0.21798916,-0.10532942,0.22697966,0.23640323,0.17888041,0.18078089,0.000222802,-0.018688682,0.06624838,0.044724632,0.005466438,-0.047776192,0.15694155,0.021560375,0.06178293,0.07626388,-0.011344833,-0.09464566,-0.05004088,0.02071978,0.078348145,0.08017838,-0.032802455,-0.06834871,0.045449432,0.03467984,-0.001573613,-0.03447143,-0.072058015,-0.032275338,0.10394604,0.075182445
2023-06-01,True,,legacy_unknown_provenance,False,0.23137273,0.38573197,-0.035422612,-0.24176714,0.16535106,-0.025005965,-0.047271997,-0.06536905,0.030327579,-0.18539535,0.09854085,-0.18656273,-0.09299272,0.0669259,-0.00314143,0.041435786,-0.014918029,0.056588758,-0.070300035,-0.019620629,-0.021115744,0.02621201,0.012848007,0.019534191,-0.004188762,0.050277792,0.051500138,-0.00265916,-0.017945748,0.01747551,0.030238729,0.04512317
2023-07-01,True,,legacy_unknown_provenance,False,0.14524567,-0.25150424,-0.13288312,-0.12266346,0.046049368,-0.15317129,-0.1309869,-0.058372334,0.08915486,-0.21310538,-0.071273856,0.046305727,0.15634418,-0.04867474,0.1356732,-0.016965305,-0.029660745,-0.08442251,-0.049048215,-0.0787102,-0.14746779,-0.0897305,-0.101253554,0.08043206,0.1449987,-0.13213493,-0.00034644,-0.05900518,-0.06494788,0.035431296,0.010879051,0.036706883
2023-08-01,True,,legacy_unknown_provenance,False,0.2700315,0.24948032,-0.13652872,-0.16985412,-0.14128794,-0.0729382,-0.027185122,0.032244105,0.20398359,0.06467096,-0.13330387,-0.012089266,-0.011297875,0.020753907,-0.10609229,-0.06540227,0.011147556,-0.03944181,-0.07946453,0.07334211,0.013444791,0.036905706,-0.006319487,0.048497323,0.031272907,0.024308499,-0.03266497,0.08482788,-0.08915554,0.047048517,-0.027043909,0.052325208
2023-09-01,True,,legacy_unknown_provenance,False,0.08908562,0.245784,-0.006586058,-0.04141512,0.031927645,-0.2544712,-0.070321366,-0.14306553,-0.020166064,0.14889565,0.12046346,0.006025106,0.0990548,0.14431806,-0.052263066,0.001649267,0.08743772,-0.029316522,0.043858748,0.00711805,-0.09130418,-0.033673584,0.08327394,0.042971242,-0.028805036,-0.002907942,0.050314516,0.000574107,-0.058014575,0.05120088,0.009088374,0.025646491
2023-10-01,True,,legacy_unknown_provenance,False,-0.28775525,0.014423248,-0.007707235,0.05250626,-0.11691511,-0.123727985,0.003865386,-0.024850696,-0.029402772,0.11462728,0.20929456,-0.03760646,0.11121031,0.03436496,-0.009225906,-0.103947684,-0.0456485,0.047537137,-0.1085167,-0.007117971,0.15528917,0.037437744,-0.22578704,-0.016028825,0.03546037,0.040217403,0.04897279,-0.04651905,-0.03411879,0.023530524,0.018890645,0.006064984
2023-11-01,True,,legacy_unknown_provenance,False,-0.21761347,-0.28009623,-0.040865913,0.018338008,-0.020875849,-0.16510822,-0.03995624,0.002287453,-0.022902021,0.066186495,0.053801823,-0.14357488,-0.085583806,0.008200766,0.09630168,0.029400911,0.12242197,-0.004699045,-0.11963096,0.036260825,-0.012109712,0.03484291,0.030360917,-0.035494596,0.06916765,-0.11451569,0.017453562,0.013380361,-0.05652146,0.004720547,0.035030477,0.0322319
2023-12-01,True,,legacy_unknown_provenance,False,0.017334495,0.040310357,0.29616654,0.034835007,-0.19388877,0.035277862,0.11309912,0.10699983,-0.15919057,0.10144973,-0.17939374,-0.060338322,-0.02045918,0.16799359,-0.1345369,-0.006596739,-0.03140367,-0.002265597,-0.061218318,0.05765229,0.014200483,0.03809274,-0.018768443,-0.001621717,0.08170363,-0.010769797,0.073716186,-0.036503505,-0.011691798,0.023156932,-0.008249642,0.10165313
2024-01-01,True,,legacy_unknown_provenance,False,-0.34723544,-0.10718536,-0.035039637,-0.023518788,0.10338945,-0.029982213,0.1204661,-0.017290223,-0.16279587,-0.007200607,-0.09658756,-0.009502813,0.010991228,-0.01661228,-0.036464993,0.10730186,0.040673185,-0.16230702,-0.0253374,-0.013584867,-0.03241688,0.030446833,-0.050089244,0.02182147,0.038842533,0.03546523,0.06656783,0.044172008,0.039809138,-0.07555745,-0.030177012,-0.001851432
2024-02-01,True,,legacy_unknown_provenance,False,0.08289143,0.14656308,-0.19375236,-0.045089774,-0.07183511,-0.000728334,0.24926826,-0.19360037,-0.12585273,-0.004447809,-0.14634462,0.0923379,0.099099055,0.073842905,-0.008851316,0.022339677,-0.108509034,-0.042316426,0.060083553,-0.061112154,-0.067948066,-0.00735648,-0.07075567,-0.2480718,-0.050390586,-0.003158075,-0.014666707,-0.03682348,0.06648073,0.123771474,-0.01888103,0.031222438
2024-03-01,True,,legacy_unknown_provenance,False,-0.38557687,0.11235013,-0.07945127,0.06579937,-0.026446959,-0.009745482,0.06465331,-0.20235448,-0.05416849,-0.016237773,-0.06507236,0.056329466,0.056708697,0.13333406,-0.083619915,-0.010009246,0.08856418,0.004827404,-0.11466313,0.006686669,0.00498517,0.025762515,0.00805075,-0.05064524,0.006504546,-0.004963757,0.003877007,0.09449711,0.027787928,-0.05823342,-0.036703102,-0.04105152
2024-04-01,True,,legacy_unknown_provenance,False,-0.37394357,0.15853329,-0.12042326,0.020452712,0.007800964,-0.0507789,0.22646704,-0.15717976,-0.002489296,-0.004561616,-0.033821013,0.14577848,-0.09124135,0.03645031,0.018262496,0.06474027,-0.06414118,0.01986421,-0.061221126,0.026089264,0.045792,0.031798158,-0.06552298,0.012286814,0.050916284,-0.011417675,0.016859064,0.024496058,-0.016465979,-0.031544033,0.029292436,-0.037864964
2024-05-01,True,,legacy_unknown_provenance,False,0.18097848,0.37797594,-0.003286867,-0.1472677,0.3463263,0.037156407,0.24079445,-0.03347923,0.011823004,0.029313568,-0.046826657,-0.04619718,-0.020627795,-0.04339214,0.020991053,0.091575466,0.035429753,0.001100035,-0.14925745,-0.07589608,-0.05321117,0.046473615,0.010348951,-0.025382956,-0.07371137,-0.02158352,0.035420973,-0.035826106,0.004448576,-0.049959432,-0.11254451,-0.03835374
2024-06-01,True,,legacy_unknown_provenance,False,0.1877593,-0.03379589,0.30528674,-0.16583177,0.13820031,-0.011760189,-0.21168806,-0.14493266,-0.1072074,-0.12946025,0.001439589,0.012435907,-0.105746865,0.03285923,0.095230035,0.07199417,-0.08081622,-0.03225252,0.000767318,-0.17232418,0.06253222,-0.003945874,-0.039199598,-0.01054451,0.06364672,-0.002900576,0.07706169,0.018734029,-0.04943603,-0.017996676,-0.07287042,0.061729517
2024-07-01,True,,legacy_unknown_provenance,False,0.17559366,0.23960975,-0.19427522,-0.17688307,0.06679792,0.036504988,0.1605262,0.06541261,0.17893326,-0.099158995,0.09253256,0.2669618,0.09961491,-0.001028958,-0.024809062,0.089521885,0.073508695,-0.11553299,-0.10042776,-0.03979407,-0.08518378,0.054485284,0.03509894,-0.09891555,0.05867549,0.063580416,-0.031128228,0.14797154,-0.048872624,-0.13191772,0.047045417,-0.03446521
2024-08-01,True,,legacy_unknown_provenance,False,0.23379418,0.3809004,-0.05169157,-0.13780414,0.07605038,-0.14891103,0.13515916,-0.011255189,0.08087859,0.021069033,-0.152597,0.022285592,-0.061149366,-0.022876956,-0.101715036,0.059789654,-0.051415462,-0.07148294,-0.05751798,-0.047625005,-0.016137322,0.07212367,-0.035754763,-0.024858212,-0.004672481,0.012583322,0.037321515,0.056086965,0.005511768,0.006111289,-0.076884024,0.004195219
2024-09-01,True,,legacy_unknown_provenance,False,0.01912704,0.07307232,-0.08965772,-0.021097975,-0.044272304,-0.2203755,0.13828327,-0.24799146,-0.051146485,0.032198336,0.093269356,0.1677844,0.12999746,0.11448457,-0.027640335,0.08089863,-0.10634665,-0.09092288,0.13574399,-0.15183006,-0.10567945,-0.030881437,0.07847543,0.012772249,-0.004168618,-0.081319936,-0.028439624,-0.020353807,0.039259195,0.04608392,-0.043641973,0.046816155
2024-10-01,True,,legacy_unknown_provenance,False,-0.30771366,-0.22624041,-0.06774664,0.002737952,0.000599184,-0.21931617,0.007443402,-0.005781564,-0.08278797,0.05574868,-0.01912079,0.04072136,-0.08964097,0.07273139,0.09356689,0.07387588,-0.08498729,-0.08411293,-0.09862393,-0.07519603,0.047535904,0.049546994,-0.04964081,-0.052335933,-0.033406157,0.026354127,-0.016046423,0.058050323,-0.009610244,-0.036234356,-0.019888846,-0.026016276
2024-11-01,True,,legacy_unknown_provenance,False,0.16777037,-0.15298392,0.25035456,-0.008534443,-0.038335335,-0.181356,0.06762172,-0.012094772,-0.117569685,0.13223752,-0.05175463,0.01664314,-0.14063525,-0.024006171,0.06788196,0.050392494,0.1110253,-0.043007586,-0.046964888,-0.0300885,0.023928268,0.004212788,0.048691142,-0.17567372,0.0853313,-0.045611687,-0.00274821,0.0080459,-0.056493744,0.014282332,-0.00153702,-0.003834494
2024-12-01,True,,legacy_unknown_provenance,False,-0.18263178,0.17080732,0.014983342,0.019104142,-0.10914562,-0.098484814,0.075366944,0.11623431,-0.23749554,0.12763548,-0.1709996,-0.015904175,-0.010148668,0.13628745,0.003248209,-0.002988411,-0.011441934,-0.01474461,-0.05569788,-0.08539249,-0.046076905,0.00735151,-0.017651264,-0.043345105,0.04027729,-0.017775472,0.047484696,0.00085487,-0.012567014,0.006889784,-0.029071474,-0.018642562
2025-01-01,True,,legacy_unknown_provenance,False,-0.20137273,-0.2071211,-0.053332664,-0.017332416,0.1322849,0.027786411,0.17176756,0.13116407,-0.098844886,0.047274143,-0.003065176,-0.014575163,0.025639001,0.050609555,-0.000671098,-0.062324487,0.028367275,-0.05715054,0.05152404,0.051622972,0.039335873,-0.052154,0.004644459,0.026178304,0.019879954,0.038170945,0.002701379,0.071620636,0.05779312,0.03803796,0.018629976,0.05181773
2025-02-01,True,,legacy_unknown_provenance,False,0.18432535,-0.30222794,-0.21940729,-0.14443232,0.09237245,0.07261804,0.109281674,-0.003684677,0.032388363,0.06509502,0.0279199,0.05562817,-0.021154616,0.016839735,0.006801737,-0.14067268,-0.15898128,0.0658333,0.10194881,0.014328885,0.05805322,-0.054289844,-0.015095405,-0.042774618,0.049866464,0.000967161,-0.013248311,0.04370214,-0.04555043,-0.05509425,-0.029062822,-0.016804185
2025-03-01,True,,legacy_unknown_provenance,False,0.056466185,-0.37255406,-0.10326099,-0.10795344,0.21476713,0.06835574,0.001020529,-0.024789475,0.034007374,0.1393029,0.056637384,-0.00218104,-0.0329837,0.071679786,-0.026131136,-0.24649845,0.10723465,0.05938864,-0.055816844,-0.025959415,0.07576582,-0.009905767,0.054921385,-0.027441254,0.056973495,0.03248472,0.015905438,0.025041524,0.10101163,-0.066776805,0.020862626,0.029053096
2025-04-01,True,,legacy_unknown_provenance,False,0.049408022,-0.3282365,-0.10952105,-0.108245045,0.2662295,0.03050881,0.003017793,-0.04507027,-0.08486086,0.110746704,-0.102124125,0.13841261,-0.047371034,-0.053377885,-0.021666508,-0.16474883,-0.053299237,0.060480345,0.0260647,-0.068524495,9.316765e-05,-0.074654244,-0.011414951,0.035542723,0.15709907,-0.049971618,-0.06595146,0.057186097,0.033001527,-0.03250855,0.01649818,-0.03708214
2025-05-01,True,,legacy_unknown_provenance,False,0.2162085,0.34306696,0.011242056,-0.1301579,0.35604697,0.06768471,0.23177126,0.070105664,0.079858206,0.05991581,0.045803826,-0.13633624,-0.001603102,-0.04313414,0.061187062,-0.019745836,0.045333564,0.022259988,-0.084809385,-0.008182349,-0.00604047,-0.021632168,0.034618862,0.023090828,-0.0767594,-0.029263988,0.043203644,-0.00366862,0.043777425,0.031849105,-0.07559757,-0.012515681
2025-06-01,True,,legacy_unknown_provenance,False,0.2711476,0.34314355,-0.03362082,-0.21769518,0.18781592,-0.03883012,0.039710995,0.0560058,0.037198156,-0.09783843,0.176776,-0.11473285,-0.10734978,0.033091165,0.06447604,-0.046817042,-0.07947552,0.011932904,-0.001317381,0.005358245,0.01942378,-0.030566102,0.03539798,0.023798972,0.003964081,0.051254645,0.011986734,0.06757689,0.017010761,0.10346313,0.045404416,-0.00510519
2025-07-01,True,,legacy_unknown_provenance,False,0.12833549,-0.30970153,-0.207539,-0.18018265,0.09252243,0.07280709,0.08947802,0.14579469,0.15030056,-0.042663097,0.034939587,0.10051895,-0.01702805,0.018770827,0.10796395,-0.15179177,0.077614255,-0.04468148,0.04226464,-0.013663462,0.018876372,-0.010351604,0.051789913,0.005013476,0.051257502,0.065818444,0.060408335,0.02899853,0.024087066,0.016857877,-0.027896147,0.07220628
2025-08-01,True,,legacy_unknown_provenance,False,0.16218461,-0.28255138,-0.12396304,-0.094929084,0.115914494,-0.002887652,0.041871663,0.059659243,0.19069916,0.03155397,-0.030728858,0.003986963,-0.020916894,-0.084376134,-0.064073905,-0.12645037,-0.11892931,-0.041280303,0.10548791,0.019638732,0.03944466,0.000910619,0.018163767,0.059294,0.011781869,-0.038800467,-0.0540249,0.099314876,0.026520737,0.05728195,-0.01620516,0.04025671
2025-09-01,True,,legacy_unknown_provenance,False,0.08753638,0.20755738,0.017112063,-0.006232025,0.14433916,-0.17547268,0.037160404,0.025318688,-0.021687893,0.22538151,0.17055368,0.011494737,0.07357663,0.10777818,-0.001038492,-0.026944946,0.05601186,-0.07305503,0.1845037,0.029997999,-0.07209066,-0.095020756,0.031723592,0.034794543,-0.040549994,-0.1003955,0.025066555,0.020449292,0.110306546,0.029631449,0.07539533,0.05879162
2025-10-01,True,,legacy_unknown_provenance,False,-0.25389513,-0.2299038,-0.031143641,0.001111436,0.09480744,-0.13889536,0.055041842,0.13286343,0.004521027,0.091553316,0.096374325,-0.06335775,-0.037201174,0.06052356,0.11882495,-0.03619129,-0.05551309,-0.08063724,-0.02224272,-0.03497642,0.08785166,-0.025894675,-0.014390428,0.005228921,-0.040612806,0.018884795,-0.012729776,0.08892925,0.030830769,0.058192283,0.022343451,-0.004288522
2025-11-01,True,,legacy_unknown_provenance,False,0.33215383,0.019127438,0.36106873,-0.033354376,0.028501216,0.09015305,0.20026404,0.06840056,0.061724324,0.052439105,0.051737048,-0.06828922,-0.066750824,0.035731267,0.09891289,-0.07271667,-0.035543557,-0.002920999,0.04623941,0.010188971,0.052341945,-0.0566831,-0.001543338,-0.03801313,0.082571656,-0.07090133,0.007652147,0.019049607,-0.0025273,0.11767018,-0.008315385,-0.11517269
2025-12-01,True,,legacy_unknown_provenance,False,0.17149326,-0.08905629,0.001801162,-0.08010742,0.08185526,-0.05432536,0.12235267,0.30172566,-0.15568091,0.13535576,-0.05501248,-0.08957959,-0.010196058,0.094080105,-0.003316942,-0.14044315,-0.002866817,0.022117386,-0.019071098,0.012390999,-0.052584745,-0.051162306,-0.061767835,0.015034888,0.01885204,0.058568694,-0.001682033,0.047503076,0.019298766,0.09682045,0.023045829,0.001471627
2026-01-01,True,,legacy_unknown_provenance,False,-0.28244713,-0.18543199,-0.03509356,-0.05429584,0.09357773,-0.000863024,0.058589444,0.1228633,-0.11497769,-0.06274413,0.053007767,-0.15395385,-0.10526934,0.017224848,-0.00724941,0.015939657,0.025897736,-0.118693165,0.030241698,0.05484752,0.023708055,-0.004700371,-0.001841625,0.005080727,-0.07686008,-0.040894635,-0.022140415,0.05490993,-0.012803904,-0.002649352,-0.007704924,-0.011516873
