train_start_date,train_end_date,train_max_target_date,validation_start_date,validation_end_date,test_start_date,test_end_date,prediction_anchor_date,prediction_target_date,n_train,n_predictions,fixed_split_threshold_source,threshold_calibration_max_target_date,n_threshold_samples,selected_feature_count,selected_columns_hash
2016-07-26,2023-06-08,2023-07-10,2023-07-11,2024-06-05,2024-07-05,2026-05-28,2024-07-05,2024-08-02,1670,458,validation,2024-07-04,219,1480,3669c30094fe33037a8b4ce150194fe4eef23b1615ddb71939bb2935f13ddd8c
