date,open,high,low,close,volume,hold,settle,contract
2018-12-21,3040.0,3040.0,3040.0,3040.0,9268,8,3149.0,B1911
2018-12-24,3147.0,3147.0,3133.0,3133.0,9506,2,3146.0,B1911
2018-12-25,3147.0,3147.0,3133.0,3133.0,424,2,3116.0,B1911
2018-12-27,3122.0,3122.0,3084.0,3100.0,8,6,3099.0,B1911
2018-12-28,3080.0,3122.0,3080.0,3080.0,8,6,3099.0,B1911
2019-01-02,3080.0,3080.0,3080.0,3080.0,11010,10,3080.0,B1911
2019-01-03,3080.0,3080.0,3080.0,3080.0,13108,10,3080.0,B1911
2019-01-04,3080.0,3080.0,3080.0,3080.0,17552,10,3080.0,B1911
2019-01-07,3080.0,3080.0,3080.0,3080.0,15064,10,3080.0,B1911
2019-01-14,3014.0,3064.0,3014.0,3064.0,28646,10,3068.0,B1911
2019-01-15,3008.0,3029.0,3008.0,3008.0,33380,10,3028.0,B1911
2019-01-16,3016.0,3016.0,3015.0,3015.0,11640,10,3015.0,B1911
2019-01-17,3029.0,3037.0,3029.0,3037.0,11892,22,3029.0,B1911
2019-01-18,3021.0,3037.0,3005.0,3005.0,11782,10,3036.0,B1911
2019-01-21,3005.0,3005.0,3005.0,3005.0,11712,10,3036.0,B1911
2019-02-12,3085.0,3100.0,3030.0,3032.0,30828,126,3105.0,B1911
2019-02-13,3068.0,3100.0,3030.0,3053.0,27178,122,3066.0,B1911
2019-02-14,3090.0,3102.0,3046.0,3096.0,37656,122,3076.0,B1911
2019-02-15,3065.0,3065.0,3064.0,3064.0,34544,122,3068.0,B1911
2019-02-19,3066.0,3067.0,3064.0,3064.0,31736,122,3068.0,B1911
2019-02-20,3090.0,3090.0,3037.0,3037.0,6690,122,3042.0,B1911
2019-02-21,3090.0,3090.0,3037.0,3042.0,0,122,3042.0,B1911
2019-02-22,3090.0,3090.0,3037.0,3042.0,6690,122,3042.0,B1911
2019-02-25,3030.0,3075.0,3026.0,3070.0,2760,122,3064.0,B1911
2019-02-26,3030.0,3075.0,3026.0,3060.0,0,122,3060.0,B1911
2019-02-27,3030.0,3075.0,3026.0,3041.0,2760,122,3041.0,B1911
2019-02-28,3041.0,3041.0,3035.0,3035.0,118,4,3040.0,B1911
2019-03-27,3053.0,3053.0,3053.0,3053.0,0,4,3053.0,B1911
2019-03-29,3000.0,3000.0,2931.0,2932.0,56,40,2934.0,B1911
2019-04-01,2883.0,2955.0,2883.0,2955.0,38,40,2920.0,B1911
2019-04-02,2944.0,2955.0,2883.0,2944.0,38,40,2944.0,B1911
2019-04-03,2965.0,2965.0,2959.0,2962.0,14,40,2961.0,B1911
2019-04-04,2910.0,2965.0,2910.0,2960.0,124,160,2967.0,B1911
2019-04-08,2912.0,3020.0,2912.0,2960.0,110,254,2992.0,B1911
2019-04-09,2972.0,2990.0,2972.0,2988.0,56,298,2989.0,B1911
2019-04-10,2970.0,2990.0,2970.0,2990.0,16,300,2979.0,B1911
2019-04-11,2993.0,3020.0,2953.0,2983.0,88,226,2961.0,B1911
2019-04-12,2972.0,2972.0,2936.0,2961.0,38,224,2958.0,B1911
2019-04-15,2959.0,2961.0,2959.0,2961.0,154,364,2960.0,B1911
2019-04-16,3031.0,3031.0,2951.0,2993.0,214,306,2980.0,B1911
2019-04-17,2964.0,2980.0,2964.0,2980.0,290,372,2994.0,B1911
2019-04-18,2970.0,2970.0,2942.0,2955.0,126,418,3002.0,B1911
2019-04-19,2968.0,2969.0,2968.0,2969.0,106,466,2972.0,B1911
2019-04-23,2969.0,2969.0,2950.0,2953.0,216,430,2969.0,B1911
2019-04-24,2950.0,2965.0,2946.0,2946.0,84,428,2949.0,B1911
2019-04-25,2970.0,2970.0,2927.0,2927.0,308,480,2954.0,B1911
2019-04-26,2926.0,2926.0,2926.0,2926.0,136,534,2961.0,B1911
2019-04-29,2927.0,2945.0,2927.0,2945.0,116,552,2933.0,B1911
2019-04-30,2944.0,2950.0,2921.0,2950.0,246,672,2940.0,B1911
2019-05-06,2950.0,2950.0,2950.0,2950.0,176,686,2940.0,B1911
2019-05-07,2944.0,2970.0,2944.0,2970.0,10,682,2963.0,B1911
2019-05-08,2970.0,2970.0,2970.0,2970.0,0,682,2963.0,B1911
2019-05-09,2977.0,3043.0,2977.0,3043.0,168,644,2989.0,B1911
2019-05-10,3012.0,3038.0,2963.0,3012.0,302,630,3022.0,B1911
2019-05-13,2982.0,3010.0,2977.0,2977.0,15,560,2995.0,B1911
2019-05-14,2977.0,2980.0,2976.0,2980.0,13,616,2994.0,B1911
2019-05-15,2981.0,2981.0,2981.0,2981.0,6,676,3012.0,B1911
2019-05-16,3050.0,3050.0,3032.0,3032.0,70,680,3038.0,B1911
2019-05-17,3050.0,3050.0,2963.0,3025.0,138,628,3027.0,B1911
2019-05-20,2986.0,3001.0,2986.0,3001.0,118,530,2988.0,B1911
2019-05-21,3001.0,3072.0,3001.0,3069.0,80,530,3046.0,B1911
2019-05-22,3078.0,3078.0,3014.0,3065.0,78,516,3050.0,B1911
2019-05-23,3034.0,3035.0,3034.0,3035.0,34,484,3034.0,B1911
2019-05-24,3048.0,3048.0,3001.0,3001.0,56,460,3017.0,B1911
2019-05-28,3060.0,3060.0,3060.0,3060.0,2,458,3060.0,B1911
2019-05-29,3067.0,3182.0,3067.0,3182.0,192,426,3152.0,B1911
2019-05-30,3173.0,3173.0,3107.0,3107.0,104,342,3115.0,B1911
2019-05-31,3121.0,3169.0,3121.0,3169.0,242,296,3145.0,B1911
2019-06-03,3090.0,3180.0,3090.0,3160.0,116,296,3138.0,B1911
2019-06-04,3171.0,3171.0,3171.0,3171.0,2,296,3171.0,B1911
2019-06-05,3200.0,3200.0,3200.0,3200.0,2,296,3200.0,B1911
2019-06-10,3101.0,3101.0,3101.0,3101.0,24,272,3101.0,B1911
2019-06-11,3100.0,3100.0,3100.0,3100.0,2,270,3100.0,B1911
2019-06-12,3036.0,3130.0,3002.0,3123.0,84,228,3069.0,B1911
2019-06-13,3154.0,3154.0,3153.0,3153.0,58,214,3153.0,B1911
2019-06-17,3146.0,3227.0,3146.0,3226.0,130,154,3187.0,B1911
2019-06-18,3147.0,3206.0,3147.0,3206.0,24,142,3178.0,B1911
2019-06-20,3103.0,3147.0,3103.0,3147.0,60,142,3126.0,B1911
2019-06-21,3181.0,3189.0,3120.0,3120.0,114,146,3161.0,B1911
2019-06-24,3160.0,3160.0,3160.0,3160.0,2,144,3160.0,B1911
2019-06-25,3169.0,3169.0,3169.0,3169.0,86,190,3169.0,B1911
2019-06-26,3092.0,3144.0,3092.0,3144.0,60,250,3118.0,B1911
2019-06-27,3101.0,3159.0,3101.0,3147.0,112,218,3134.0,B1911
2019-06-28,3102.0,3152.0,3102.0,3151.0,94,170,3128.0,B1911
2019-07-02,3149.0,3149.0,3100.0,3100.0,64,106,3122.0,B1911
2019-07-03,3106.0,3106.0,3100.0,3100.0,4,106,3103.0,B1911
2019-07-04,3050.0,3065.0,3050.0,3065.0,4,108,3057.0,B1911
2019-07-15,3004.0,3075.0,3004.0,3075.0,6,110,3037.0,B1911
2019-07-17,3118.0,3118.0,3027.0,3060.0,58,112,3067.0,B1911
