date,open,high,low,close,volume,hold,settle,contract
2025-09-15,7982.0,8032.0,7972.0,8026.0,89,68,7998.0,Y2609
2025-09-16,8128.0,8128.0,8024.0,8066.0,148,168,8086.0,Y2609
2025-09-17,8100.0,8124.0,8034.0,8048.0,110,237,8080.0,Y2609
2025-09-18,8038.0,8060.0,7946.0,7946.0,210,338,7988.0,Y2609
2025-09-19,7974.0,8032.0,7974.0,7990.0,147,362,7992.0,Y2609
2025-09-22,7988.0,8034.0,7972.0,8034.0,92,354,8000.0,Y2609
2025-09-23,8012.0,8012.0,7712.0,7790.0,892,811,7804.0,Y2609
2025-09-24,7790.0,7800.0,7756.0,7780.0,297,863,7782.0,Y2609
2025-09-25,7804.0,7878.0,7804.0,7866.0,464,777,7852.0,Y2609
2025-09-26,7868.0,7894.0,7854.0,7858.0,275,866,7876.0,Y2609
2025-09-29,7850.0,7898.0,7842.0,7854.0,556,912,7858.0,Y2609
2025-09-30,7824.0,7834.0,7788.0,7828.0,203,990,7816.0,Y2609
2025-10-09,7868.0,8016.0,7868.0,8006.0,402,857,7954.0,Y2609
2025-10-10,8004.0,8042.0,7920.0,7968.0,741,1203,7988.0,Y2609
2025-10-13,7948.0,7986.0,7908.0,7948.0,695,1459,7940.0,Y2609
2025-10-14,7948.0,7990.0,7878.0,7908.0,1468,2000,7924.0,Y2609
2025-10-15,7886.0,7972.0,7882.0,7972.0,1250,2476,7946.0,Y2609
2025-10-16,7966.0,7986.0,7940.0,7976.0,2799,4068,7966.0,Y2609
2025-10-17,7984.0,8012.0,7940.0,7946.0,1765,4547,7986.0,Y2609
2025-10-20,7960.0,8036.0,7960.0,8008.0,965,4816,8012.0,Y2609
2025-10-21,8002.0,8062.0,7990.0,8014.0,493,4821,8028.0,Y2609
2025-10-22,8028.0,8028.0,7942.0,7970.0,2155,5563,7982.0,Y2609
2025-10-23,7970.0,7978.0,7920.0,7930.0,1667,6387,7942.0,Y2609
2025-10-24,7940.0,7950.0,7898.0,7906.0,2698,7364,7910.0,Y2609
2025-10-27,7924.0,7968.0,7898.0,7944.0,961,7340,7938.0,Y2609
2025-10-28,7952.0,7962.0,7892.0,7904.0,1516,7687,7918.0,Y2609
2025-10-29,7902.0,7902.0,7770.0,7866.0,5896,9326,7830.0,Y2609
2025-10-30,7852.0,7892.0,7838.0,7890.0,1425,9490,7866.0,Y2609
2025-10-31,7892.0,7914.0,7854.0,7866.0,2029,9813,7886.0,Y2609
2025-11-03,7854.0,7868.0,7798.0,7840.0,2367,10230,7828.0,Y2609
2025-11-04,7840.0,7912.0,7804.0,7850.0,1979,10221,7872.0,Y2609
2025-11-05,7842.0,7890.0,7826.0,7882.0,2054,9897,7862.0,Y2609
2025-11-06,7882.0,7918.0,7868.0,7918.0,1080,9673,7898.0,Y2609
2025-11-07,7930.0,7954.0,7848.0,7878.0,1771,9803,7892.0,Y2609
2025-11-10,7884.0,7938.0,7872.0,7912.0,1384,9737,7906.0,Y2609
2025-11-11,7924.0,7974.0,7918.0,7944.0,1805,9839,7952.0,Y2609
2025-11-12,7944.0,7994.0,7922.0,7986.0,1883,9852,7966.0,Y2609
2025-11-13,7980.0,8010.0,7936.0,8004.0,1821,9916,7976.0,Y2609
2025-11-14,7878.0,8010.0,7878.0,7942.0,1980,10096,7958.0,Y2609
2025-11-17,7946.0,7978.0,7914.0,7962.0,1995,10247,7946.0,Y2609
2025-11-18,7974.0,8018.0,7952.0,7998.0,2106,10161,7988.0,Y2609
2025-11-19,8022.0,8102.0,8022.0,8070.0,2383,9884,8072.0,Y2609
2025-11-20,8054.0,8102.0,7968.0,7976.0,2612,10465,8022.0,Y2609
2025-11-21,7980.0,7992.0,7920.0,7926.0,3408,11070,7952.0,Y2609
2025-11-24,7922.0,7942.0,7888.0,7920.0,2794,11470,7918.0,Y2609
2025-11-25,7910.0,7936.0,7888.0,7904.0,1885,11815,7910.0,Y2609
2025-11-26,7890.0,7918.0,7848.0,7916.0,3639,12601,7882.0,Y2609
2025-11-27,7904.0,7962.0,7898.0,7958.0,1580,12478,7940.0,Y2609
2025-11-28,7962.0,8000.0,7952.0,7992.0,1979,12906,7978.0,Y2609
2025-12-01,7982.0,8040.0,7982.0,8030.0,4241,13528,8020.0,Y2609
2025-12-02,8024.0,8056.0,7994.0,8038.0,6239,15922,8022.0,Y2609
2025-12-03,8042.0,8054.0,8000.0,8030.0,5802,18738,8028.0,Y2609
2025-12-04,8034.0,8040.0,7968.0,7994.0,6010,20429,7994.0,Y2609
2025-12-05,8000.0,8034.0,7974.0,8012.0,3395,21593,8012.0,Y2609
2025-12-08,8022.0,8040.0,7946.0,7952.0,6015,24396,7978.0,Y2609
2025-12-09,7958.0,7958.0,7884.0,7900.0,7678,26974,7918.0,Y2609
2025-12-10,7894.0,7950.0,7886.0,7906.0,8271,29432,7908.0,Y2609
2025-12-11,7936.0,7960.0,7924.0,7948.0,6794,31191,7942.0,Y2609
2025-12-12,7932.0,7958.0,7900.0,7902.0,6071,32889,7924.0,Y2609
2025-12-15,7888.0,7892.0,7816.0,7844.0,8575,35135,7848.0,Y2609
2025-12-16,7840.0,7844.0,7790.0,7792.0,5831,36746,7808.0,Y2609
2025-12-17,7768.0,7774.0,7738.0,7754.0,8724,39349,7756.0,Y2609
2025-12-18,7748.0,7800.0,7740.0,7758.0,9206,41522,7764.0,Y2609
2025-12-19,7752.0,7752.0,7634.0,7662.0,11534,43952,7684.0,Y2609
2025-12-22,7656.0,7706.0,7632.0,7694.0,6628,43638,7676.0,Y2609
2025-12-23,7706.0,7724.0,7684.0,7718.0,7750,42990,7702.0,Y2609
2025-12-24,7720.0,7730.0,7696.0,7700.0,7322,43109,7710.0,Y2609
2025-12-25,7706.0,7732.0,7688.0,7720.0,10839,47070,7704.0,Y2609
2025-12-26,7730.0,7756.0,7724.0,7740.0,8074,47328,7738.0,Y2609
2025-12-29,7750.0,7762.0,7710.0,7716.0,12166,47974,7730.0,Y2609
2025-12-30,7698.0,7762.0,7696.0,7756.0,11791,49033,7732.0,Y2609
2025-12-31,7758.0,7766.0,7710.0,7732.0,10664,49516,7740.0,Y2609
2026-01-05,7722.0,7768.0,7694.0,7730.0,13510,51317,7720.0,Y2609
2026-01-06,7746.0,7780.0,7710.0,7774.0,43754,67235,7742.0,Y2609
2026-01-07,7780.0,7810.0,7736.0,7808.0,38755,77114,7772.0,Y2609
2026-01-08,7820.0,7856.0,7798.0,7814.0,27112,79527,7826.0,Y2609
2026-01-09,7840.0,7850.0,7800.0,7838.0,26254,85706,7830.0,Y2609
2026-01-12,7828.0,7876.0,7794.0,7864.0,22761,86126,7838.0,Y2609
2026-01-13,7872.0,7908.0,7832.0,7842.0,41426,93351,7876.0,Y2609
2026-01-14,7854.0,7892.0,7816.0,7862.0,31780,95806,7854.0,Y2609
2026-01-15,7870.0,7880.0,7790.0,7804.0,22128,100070,7834.0,Y2609
2026-01-16,7798.0,7906.0,7754.0,7886.0,34931,104048,7852.0,Y2609
2026-01-19,7866.0,7902.0,7842.0,7876.0,22233,107080,7874.0,Y2609
2026-01-20,7888.0,7944.0,7874.0,7908.0,18650,108799,7904.0,Y2609
2026-01-21,7918.0,7962.0,7914.0,7948.0,30749,113551,7936.0,Y2609
2026-01-22,7958.0,8020.0,7958.0,7998.0,47609,130332,7988.0,Y2609
2026-01-23,7990.0,8034.0,7968.0,8000.0,30835,139651,7998.0,Y2609
2026-01-26,8032.0,8148.0,8018.0,8138.0,48249,146852,8084.0,Y2609
2026-01-27,8102.0,8182.0,8070.0,8172.0,46209,157953,8120.0,Y2609
2026-01-28,8186.0,8250.0,8172.0,8240.0,45429,165337,8216.0,Y2609
2026-01-29,8240.0,8312.0,8232.0,8294.0,51417,181554,8266.0,Y2609
2026-01-30,8306.0,8326.0,8152.0,8214.0,63971,188950,8246.0,Y2609
2026-02-02,8218.0,8260.0,7992.0,8028.0,71765,193002,8120.0,Y2609
2026-02-03,8040.0,8082.0,8018.0,8030.0,39456,197277,8042.0,Y2609
2026-02-04,8072.0,8112.0,8048.0,8074.0,35028,202336,8086.0,Y2609
2026-02-05,8064.0,8138.0,8044.0,8046.0,62481,211832,8094.0,Y2609
2026-02-06,8040.0,8080.0,8020.0,8054.0,24951,213338,8058.0,Y2609
2026-02-09,8042.0,8096.0,8040.0,8064.0,26002,211162,8074.0,Y2609
2026-02-10,8076.0,8092.0,8030.0,8048.0,25606,210039,8062.0,Y2609
2026-02-11,8046.0,8068.0,8022.0,8052.0,28286,211098,8048.0,Y2609
2026-02-12,8052.0,8076.0,8016.0,8022.0,43406,213400,8044.0,Y2609
2026-02-13,8034.0,8058.0,7946.0,7984.0,43945,214989,7998.0,Y2609
2026-02-24,8084.0,8102.0,8030.0,8070.0,39333,214033,8076.0,Y2609
2026-02-25,8066.0,8190.0,8060.0,8168.0,53694,220919,8138.0,Y2609
2026-02-26,8138.0,8180.0,8124.0,8158.0,47869,228194,8158.0,Y2609
2026-02-27,8144.0,8218.0,8144.0,8186.0,44101,236129,8184.0,Y2609
2026-03-02,8218.0,8278.0,8174.0,8244.0,75167,242090,8226.0,Y2609
2026-03-03,8272.0,8370.0,8250.0,8322.0,83571,249489,8310.0,Y2609
2026-03-04,8350.0,8398.0,8292.0,8340.0,69057,256042,8342.0,Y2609
2026-03-05,8306.0,8376.0,8262.0,8342.0,54178,256220,8316.0,Y2609
2026-03-06,8344.0,8402.0,8326.0,8364.0,81117,265117,8368.0,Y2609
2026-03-09,8410.0,8818.0,8410.0,8600.0,254068,277328,8624.0,Y2609
2026-03-10,8576.0,8582.0,8318.0,8380.0,119114,283001,8432.0,Y2609
2026-03-11,8402.0,8474.0,8332.0,8456.0,92507,287537,8406.0,Y2609
2026-03-12,8556.0,8598.0,8482.0,8540.0,108583,289450,8538.0,Y2609
2026-03-13,8552.0,8652.0,8542.0,8576.0,104322,293473,8590.0,Y2609
2026-03-16,8560.0,8678.0,8546.0,8652.0,139703,299176,8620.0,Y2609
2026-03-17,8598.0,8614.0,8492.0,8546.0,102295,306028,8546.0,Y2609
2026-03-18,8584.0,8586.0,8442.0,8452.0,78300,305097,8512.0,Y2609
2026-03-19,8500.0,8584.0,8496.0,8530.0,98577,313072,8534.0,Y2609
2026-03-20,8522.0,8574.0,8470.0,8548.0,74663,313190,8518.0,Y2609
2026-03-23,8556.0,8672.0,8526.0,8666.0,101143,331150,8592.0,Y2609
2026-03-24,8580.0,8606.0,8474.0,8532.0,108631,332095,8538.0,Y2609
2026-03-25,8516.0,8560.0,8442.0,8480.0,96675,337768,8494.0,Y2609
2026-03-26,8514.0,8598.0,8476.0,8588.0,103179,355404,8550.0,Y2609
2026-03-27,8612.0,8648.0,8558.0,8630.0,116533,371148,8604.0,Y2609
2026-03-30,8674.0,8702.0,8572.0,8674.0,194986,396957,8624.0,Y2609
2026-03-31,8656.0,8740.0,8592.0,8628.0,221997,418049,8664.0,Y2609
2026-04-01,8690.0,8780.0,8576.0,8584.0,318771,454208,8698.0,Y2609
2026-04-02,8620.0,8700.0,8548.0,8664.0,242522,489453,8628.0,Y2609
2026-04-03,8702.0,8720.0,8620.0,8674.0,218945,511262,8674.0,Y2609
2026-04-07,8720.0,8774.0,8676.0,8748.0,254186,563943,8728.0,Y2609
2026-04-08,8748.0,8762.0,8438.0,8460.0,441419,549956,8554.0,Y2609
2026-04-09,8460.0,8514.0,8420.0,8496.0,213517,555300,8472.0,Y2609
2026-04-10,8522.0,8552.0,8501.0,8506.0,263164,564867,8520.0,Y2609
2026-04-13,8482.0,8539.0,8460.0,8487.0,256778,565685,8499.0,Y2609
2026-04-14,8496.0,8516.0,8426.0,8458.0,247780,573351,8460.0,Y2609
2026-04-15,8446.0,8447.0,8358.0,8425.0,278660,583854,8400.0,Y2609
2026-04-16,8435.0,8470.0,8393.0,8448.0,215153,600039,8427.0,Y2609
2026-04-17,8464.0,8494.0,8421.0,8466.0,237273,615090,8459.0,Y2609
2026-04-20,8397.0,8479.0,8374.0,8473.0,270871,620243,8427.0,Y2609
2026-04-21,8465.0,8597.0,8442.0,8587.0,367351,657569,8524.0,Y2609
2026-04-22,8600.0,8643.0,8573.0,8626.0,333192,695720,8610.0,Y2609
2026-04-23,8626.0,8663.0,8569.0,8618.0,274838,712738,8617.0,Y2609
2026-04-24,8600.0,8633.0,8492.0,8527.0,366933,706493,8572.0,Y2609
2026-04-27,8520.0,8596.0,8513.0,8533.0,248370,709773,8547.0,Y2609
2026-04-28,8530.0,8574.0,8513.0,8559.0,238718,704780,8540.0,Y2609
2026-04-29,8559.0,8585.0,8509.0,8573.0,260677,705584,8550.0,Y2609
2026-04-30,8605.0,8626.0,8557.0,8605.0,250083,698800,8597.0,Y2609
2026-05-06,8630.0,8727.0,8620.0,8664.0,249289,727948,8675.0,Y2609
2026-05-07,8606.0,8643.0,8542.0,8581.0,264273,716060,8595.0,Y2609
2026-05-08,8520.0,8562.0,8470.0,8487.0,323254,705743,8515.0,Y2609
2026-05-11,8487.0,8578.0,8480.0,8562.0,266728,705928,8537.0,Y2609
2026-05-12,8567.0,8592.0,8510.0,8551.0,273825,706792,8547.0,Y2609
2026-05-13,8565.0,8585.0,8527.0,8544.0,232295,711594,8558.0,Y2609
2026-05-14,8560.0,8586.0,8502.0,8514.0,285900,709354,8549.0,Y2609
2026-05-15,8490.0,8503.0,8432.0,8435.0,324654,697795,8468.0,Y2609
2026-05-18,8430.0,8484.0,8402.0,8475.0,260785,689543,8447.0,Y2609
2026-05-19,8475.0,8610.0,8450.0,8588.0,328489,689995,8524.0,Y2609
2026-05-20,8600.0,8682.0,8559.0,8636.0,395267,697221,8621.0,Y2609
2026-05-21,8610.0,8641.0,8524.0,8537.0,320237,671870,8578.0,Y2609
2026-05-22,8556.0,8556.0,8484.0,8505.0,232524,656984,8514.0,Y2609
2026-05-25,8495.0,8502.0,8421.0,8440.0,265922,657748,8454.0,Y2609
2026-05-26,8460.0,8467.0,8406.0,8415.0,232053,657074,8439.0,Y2609
2026-05-27,8433.0,8475.0,8423.0,8442.0,195489,655916,8448.0,Y2609
2026-05-28,8422.0,8546.0,8413.0,8538.0,247004,654730,8489.0,Y2609
2026-05-29,8560.0,8566.0,8512.0,8553.0,231848,653777,8541.0,Y2609
2026-06-01,8573.0,8608.0,8545.0,8596.0,250996,656006,8581.0,Y2609
2026-06-02,8583.0,8603.0,8532.0,8558.0,244808,653266,8569.0,Y2609
2026-06-03,8539.0,8600.0,8513.0,8590.0,319579,642196,8553.0,Y2609
2026-06-04,8600.0,8630.0,8485.0,8499.0,358314,631155,8553.0,Y2609
2026-06-05,8472.0,8505.0,8415.0,8440.0,325051,630791,8445.0,Y2609
2026-06-08,8440.0,8457.0,8343.0,8376.0,345186,634037,8389.0,Y2609
2026-06-09,8356.0,8366.0,8272.0,8318.0,314321,631453,8324.0,Y2609
2026-06-10,8336.0,8342.0,8283.0,8320.0,238460,630599,8315.0,Y2609
2026-06-11,8343.0,8383.0,8329.0,8361.0,224259,621283,8354.0,Y2609
2026-06-12,8376.0,8380.0,8322.0,8357.0,203614,619423,8352.0,Y2609
2026-06-15,8343.0,8362.0,8297.0,8328.0,248108,617533,8325.0,Y2609
2026-06-16,8298.0,8354.0,8270.0,8345.0,253780,611524,8312.0,Y2609
2026-06-17,8325.0,8412.0,8325.0,8384.0,270551,598249,8378.0,Y2609
2026-06-18,8410.0,8415.0,8321.0,8353.0,227116,587653,8369.0,Y2609
2026-06-22,8371.0,8410.0,8341.0,8363.0,164123,592477,8376.0,Y2609
2026-06-23,8320.0,8408.0,8320.0,8353.0,265835,592722,8362.0,Y2609
2026-06-24,8356.0,8408.0,8344.0,8393.0,226000,592242,8382.0,Y2609
2026-06-25,8375.0,8422.0,8302.0,8351.0,423159,574660,8345.0,Y2609
2026-06-26,8336.0,8456.0,8334.0,8441.0,358471,566384,8414.0,Y2609
2026-06-29,8440.0,8484.0,8433.0,8469.0,242065,558457,8459.0,Y2609
2026-06-30,8491.0,8491.0,8433.0,8447.0,194838,556287,8457.0,Y2609
2026-07-01,8447.0,8452.0,8362.0,8430.0,282666,539576,8407.0,Y2609
2026-07-02,8406.0,8465.0,8403.0,8425.0,201558,540352,8442.0,Y2609
2026-07-03,8435.0,8455.0,8403.0,8406.0,201709,543510,8423.0,Y2609
