date,open,high,low,close,volume,hold,settle,contract
2023-01-17,8450.0,8478.0,8402.0,8434.0,77,43,8444.0,Y2401
2023-01-18,8458.0,8556.0,8440.0,8532.0,51,55,8498.0,Y2401
2023-01-19,8522.0,8558.0,8484.0,8514.0,93,97,8514.0,Y2401
2023-01-20,8538.0,8560.0,8510.0,8560.0,92,107,8534.0,Y2401
2023-01-30,8588.0,8736.0,8560.0,8702.0,69,117,8664.0,Y2401
2023-01-31,8712.0,8718.0,8660.0,8660.0,38,128,8690.0,Y2401
2023-02-01,8668.0,8690.0,8596.0,8612.0,61,129,8620.0,Y2401
2023-02-02,8622.0,8622.0,8400.0,8418.0,230,300,8474.0,Y2401
2023-02-03,8428.0,8500.0,8388.0,8478.0,115,296,8458.0,Y2401
2023-02-06,8488.0,8538.0,8420.0,8480.0,270,382,8468.0,Y2401
2023-02-07,8492.0,8558.0,8468.0,8548.0,132,375,8518.0,Y2401
2023-02-08,8560.0,8618.0,8560.0,8586.0,229,319,8590.0,Y2401
2023-02-09,8586.0,8608.0,8530.0,8572.0,92,320,8572.0,Y2401
2023-02-10,8570.0,8586.0,8450.0,8464.0,487,622,8500.0,Y2401
2023-02-13,8494.0,8586.0,8476.0,8496.0,322,686,8524.0,Y2401
2023-02-14,8500.0,8580.0,8490.0,8556.0,332,747,8536.0,Y2401
2023-02-15,8530.0,8556.0,8460.0,8500.0,755,1102,8516.0,Y2401
2023-02-16,8502.0,8556.0,8448.0,8542.0,572,932,8516.0,Y2401
2023-02-17,8564.0,8700.0,8562.0,8688.0,459,963,8634.0,Y2401
2023-02-20,8658.0,8734.0,8636.0,8674.0,614,810,8698.0,Y2401
2023-02-21,8692.0,8716.0,8630.0,8662.0,366,829,8678.0,Y2401
2023-02-22,8646.0,8706.0,8640.0,8660.0,598,959,8678.0,Y2401
2023-02-23,8652.0,8692.0,8616.0,8638.0,1585,1826,8658.0,Y2401
2023-02-24,8668.0,8730.0,8632.0,8718.0,710,1924,8668.0,Y2401
2023-02-27,8716.0,8738.0,8652.0,8678.0,451,1992,8684.0,Y2401
2023-02-28,8688.0,8696.0,8610.0,8642.0,572,2123,8636.0,Y2401
2023-03-01,8668.0,8668.0,8560.0,8620.0,950,2580,8618.0,Y2401
2023-03-02,8606.0,8698.0,8584.0,8666.0,591,2661,8652.0,Y2401
2023-03-03,8662.0,8810.0,8646.0,8794.0,1152,2955,8742.0,Y2401
2023-03-06,8812.0,8820.0,8682.0,8716.0,606,3058,8752.0,Y2401
2023-03-07,8684.0,8716.0,8674.0,8708.0,703,3290,8690.0,Y2401
2023-03-08,8682.0,8698.0,8572.0,8580.0,1204,3661,8618.0,Y2401
2023-03-09,8578.0,8614.0,8562.0,8584.0,450,3775,8588.0,Y2401
2023-03-10,8608.0,8640.0,8432.0,8432.0,2162,4309,8496.0,Y2401
2023-03-13,8418.0,8460.0,8384.0,8416.0,1612,4584,8416.0,Y2401
2023-03-14,8376.0,8376.0,8226.0,8260.0,3039,5627,8286.0,Y2401
2023-03-15,8276.0,8338.0,8264.0,8278.0,1378,5950,8290.0,Y2401
2023-03-16,8246.0,8268.0,8114.0,8136.0,2765,6550,8182.0,Y2401
2023-03-17,8178.0,8190.0,8060.0,8158.0,3053,7204,8150.0,Y2401
2023-03-20,8140.0,8192.0,8070.0,8090.0,2482,7086,8132.0,Y2401
2023-03-21,8136.0,8194.0,8066.0,8104.0,2985,8113,8140.0,Y2401
2023-03-22,8112.0,8156.0,7906.0,7958.0,6095,10408,8016.0,Y2401
2023-03-23,7952.0,7972.0,7868.0,7874.0,2659,11058,7904.0,Y2401
2023-03-24,7862.0,7882.0,7668.0,7866.0,7010,12003,7784.0,Y2401
2023-03-27,7818.0,7900.0,7782.0,7812.0,6756,13450,7822.0,Y2401
2023-03-28,7850.0,7952.0,7816.0,7932.0,6321,14309,7898.0,Y2401
