train_start_date,train_end_date,train_max_target_date,validation_start_date,validation_end_date,test_start_date,test_end_date,prediction_anchor_date,prediction_target_date,n_train,n_predictions,fixed_split_threshold_source,threshold_calibration_max_target_date,n_threshold_samples,selected_feature_count,selected_columns_hash
2016-07-05,2023-06-13,2023-06-29,2023-06-30,2024-06-13,2024-06-28,2026-06-11,2024-06-28,2024-07-12,1688,473,validation,2024-06-27,231,370,968ef837b11e4dc3e825441b5ee64eaad28d26797f4e919878ee83a89b29f3f2
